UG;UNIDAD_GESTION;COD_CCAA;CCAA;COD_PROVINCIA;PROVINCIA
26153;Torre en Cameros;12;CCAA La Rioja;26;CCAA La Rioja
26154;Torremontalbo;12;CCAA La Rioja;26;CCAA La Rioja
26155;Treviana;12;CCAA La Rioja;26;CCAA La Rioja
26157;Tricio;12;CCAA La Rioja;26;CCAA La Rioja
26158;Tudelilla;12;CCAA La Rioja;26;CCAA La Rioja
26160;Uruñuela;12;CCAA La Rioja;26;CCAA La Rioja
26161;Valdemadera;12;CCAA La Rioja;26;CCAA La Rioja
26162;Valgañón;12;CCAA La Rioja;26;CCAA La Rioja
26163;Ventosa;12;CCAA La Rioja;26;CCAA La Rioja
26164;Ventrosa;12;CCAA La Rioja;26;CCAA La Rioja
26165;Viguera;12;CCAA La Rioja;26;CCAA La Rioja
26166;Villalba de CCAA La Rioja;12;CCAA La Rioja;26;CCAA La Rioja
26167;Villalobar de CCAA La Rioja;12;CCAA La Rioja;26;CCAA La Rioja
26168;Villamediana de Iregua;12;CCAA La Rioja;26;CCAA La Rioja
26169;Villanueva de Cameros;12;CCAA La Rioja;26;CCAA La Rioja
26170;Villar de Arnedo, El;12;CCAA La Rioja;26;CCAA La Rioja
26171;Villar de Torre;12;CCAA La Rioja;26;CCAA La Rioja
26172;Villarejo;12;CCAA La Rioja;26;CCAA La Rioja
26173;Villarroya;12;CCAA La Rioja;26;CCAA La Rioja
26174;Villarta-Quintana;12;CCAA La Rioja;26;CCAA La Rioja
26175;Villavelayo;12;CCAA La Rioja;26;CCAA La Rioja
26176;Villaverde de CCAA La Rioja;12;CCAA La Rioja;26;CCAA La Rioja
26177;Villoslada de Cameros;12;CCAA La Rioja;26;CCAA La Rioja
26178;Viniegra de Abajo;12;CCAA La Rioja;26;CCAA La Rioja
26179;Viniegra de Arriba;12;CCAA La Rioja;26;CCAA La Rioja
26180;Zarratón;12;CCAA La Rioja;26;CCAA La Rioja
26181;Zarzosa;12;CCAA La Rioja;26;CCAA La Rioja
26183;Zorraquín;12;CCAA La Rioja;26;CCAA La Rioja
27001;Abadín;11;Galicia;27;Lugo
27002;Alfoz;11;Galicia;27;Lugo
27003;Antas de Ulla;11;Galicia;27;Lugo
27004;Baleira;11;Galicia;27;Lugo
27005;Barreiros;11;Galicia;27;Lugo
27006;Becerreá;11;Galicia;27;Lugo
27007;Begonte;11;Galicia;27;Lugo
27008;Bóveda;11;Galicia;27;Lugo
27009;Carballedo;11;Galicia;27;Lugo
27010;Castro de Rei;11;Galicia;27;Lugo
27011;Castroverde;11;Galicia;27;Lugo
27012;Cervantes;11;Galicia;27;Lugo
27013;Cervo;11;Galicia;27;Lugo
27014;Corgo, O;11;Galicia;27;Lugo
27015;Cospeito;11;Galicia;27;Lugo
27016;Chantada;11;Galicia;27;Lugo
27017;Folgoso do Courel;11;Galicia;27;Lugo
27018;Fonsagrada, A;11;Galicia;27;Lugo
27019;Foz;11;Galicia;27;Lugo
27020;Friol;11;Galicia;27;Lugo
27021;Xermade;11;Galicia;27;Lugo
27022;Guitiriz;11;Galicia;27;Lugo
27023;Guntín;11;Galicia;27;Lugo
27024;Incio, O;11;Galicia;27;Lugo
27025;Xove;11;Galicia;27;Lugo
27026;Láncara;11;Galicia;27;Lugo
27027;Lourenzá;11;Galicia;27;Lugo
27028;Lugo;11;Galicia;27;Lugo
27029;Meira;11;Galicia;27;Lugo
27030;Mondoñedo;11;Galicia;27;Lugo
27031;Monforte de Lemos;11;Galicia;27;Lugo
27032;Monterroso;11;Galicia;27;Lugo
27033;Muras;11;Galicia;27;Lugo
27034;Navia de Suarna;11;Galicia;27;Lugo
27035;Negueira de Muñiz;11;Galicia;27;Lugo
27037;Nogais, As;11;Galicia;27;Lugo
27038;Ourol;11;Galicia;27;Lugo
27039;Outeiro de Rei;11;Galicia;27;Lugo
27040;Palas de Rei;11;Galicia;27;Lugo
27041;Pantón;11;Galicia;27;Lugo
27042;Paradela;11;Galicia;27;Lugo
27043;Páramo, O;11;Galicia;27;Lugo
27044;Pastoriza, A;11;Galicia;27;Lugo
27045;Pedrafita do Cebreiro;11;Galicia;27;Lugo
27046;Pol;11;Galicia;27;Lugo
27047;Pobra do Brollón, A;11;Galicia;27;Lugo
27048;Pontenova, A;11;Galicia;27;Lugo
27049;Portomarín;11;Galicia;27;Lugo
27050;Quiroga;11;Galicia;27;Lugo
27051;Ribadeo;11;Galicia;27;Lugo
27052;Ribas de Sil;11;Galicia;27;Lugo
27053;Ribeira de Piquín;11;Galicia;27;Lugo
27054;Riotorto;11;Galicia;27;Lugo
27055;Samos;11;Galicia;27;Lugo
27056;Rábade;11;Galicia;27;Lugo
27057;Sarria;11;Galicia;27;Lugo
27058;Saviñao, O;11;Galicia;27;Lugo
27059;Sober;11;Galicia;27;Lugo
27060;Taboada;11;Galicia;27;Lugo
27061;Trabada;11;Galicia;27;Lugo
27062;Triacastela;11;Galicia;27;Lugo
27063;Valadouro, O;11;Galicia;27;Lugo
27064;Vicedo, O;11;Galicia;27;Lugo
27065;Vilalba;11;Galicia;27;Lugo
27066;Viveiro;11;Galicia;27;Lugo
27901;Baralla;11;Galicia;27;Lugo
27902;Burela;11;Galicia;27;Lugo
28001;Acebeda, La;13;Comunidad de Madrid;28;Madrid
28002;Ajalvir;13;Comunidad de Madrid;28;Madrid
28003;Alameda del Valle;13;Comunidad de Madrid;28;Madrid
28004;Álamo, El;13;Comunidad de Madrid;28;Madrid
28005;Alcalá de Henares;13;Comunidad de Madrid;28;Madrid
28006;Alcobendas;13;Comunidad de Madrid;28;Madrid
28007;Alcorcón;13;Comunidad de Madrid;28;Madrid
28008;Aldea del Fresno;13;Comunidad de Madrid;28;Madrid
28009;Algete;13;Comunidad de Madrid;28;Madrid
28010;Alpedrete;13;Comunidad de Madrid;28;Madrid
28011;Ambite;13;Comunidad de Madrid;28;Madrid
28012;Anchuelo;13;Comunidad de Madrid;28;Madrid
28013;Aranjuez;13;Comunidad de Madrid;28;Madrid
28014;Arganda del Rey;13;Comunidad de Madrid;28;Madrid
28015;Arroyomolinos;13;Comunidad de Madrid;28;Madrid
28016;Atazar, El;13;Comunidad de Madrid;28;Madrid
28017;Batres;13;Comunidad de Madrid;28;Madrid
28018;Becerril de la Sierra;13;Comunidad de Madrid;28;Madrid
28019;Belmonte de Tajo;13;Comunidad de Madrid;28;Madrid
28020;Berzosa del Lozoya;13;Comunidad de Madrid;28;Madrid
28021;Berrueco, El;13;Comunidad de Madrid;28;Madrid
28022;Boadilla del Monte;13;Comunidad de Madrid;28;Madrid
28023;Boalo, El;13;Comunidad de Madrid;28;Madrid
28024;Braojos;13;Comunidad de Madrid;28;Madrid
28025;Brea de Tajo;13;Comunidad de Madrid;28;Madrid
28026;Brunete;13;Comunidad de Madrid;28;Madrid
28027;Buitrago del Lozoya;13;Comunidad de Madrid;28;Madrid
28028;Bustarviejo;13;Comunidad de Madrid;28;Madrid
28029;Cabanillas de la Sierra;13;Comunidad de Madrid;28;Madrid
28030;Cabrera, La;13;Comunidad de Madrid;28;Madrid
28031;Cadalso de los Vidrios;13;Comunidad de Madrid;28;Madrid
28032;Camarma de Esteruelas;13;Comunidad de Madrid;28;Madrid
28033;Campo Real;13;Comunidad de Madrid;28;Madrid
28034;Canencia;13;Comunidad de Madrid;28;Madrid
28035;Carabaña;13;Comunidad de Madrid;28;Madrid
28036;Casarrubuelos;13;Comunidad de Madrid;28;Madrid
28037;Cenicientos;13;Comunidad de Madrid;28;Madrid
28038;Cercedilla;13;Comunidad de Madrid;28;Madrid
28039;Cervera de Buitrago;13;Comunidad de Madrid;28;Madrid
28040;Ciempozuelos;13;Comunidad de Madrid;28;Madrid
28041;Cobeña;13;Comunidad de Madrid;28;Madrid
28042;Colmenar del Arroyo;13;Comunidad de Madrid;28;Madrid
28043;Colmenar de Oreja;13;Comunidad de Madrid;28;Madrid
28044;Colmenarejo;13;Comunidad de Madrid;28;Madrid
28045;Colmenar Viejo;13;Comunidad de Madrid;28;Madrid
28046;Collado Mediano;13;Comunidad de Madrid;28;Madrid
28047;Collado Villalba;13;Comunidad de Madrid;28;Madrid
28048;Corpa;13;Comunidad de Madrid;28;Madrid
28049;Coslada;13;Comunidad de Madrid;28;Madrid
28050;Cubas de la Sagra;13;Comunidad de Madrid;28;Madrid
28051;Chapinería;13;Comunidad de Madrid;28;Madrid
28052;Chinchón;13;Comunidad de Madrid;28;Madrid
28053;Daganzo de Arriba;13;Comunidad de Madrid;28;Madrid
28054;Escorial, El;13;Comunidad de Madrid;28;Madrid
28055;Estremera;13;Comunidad de Madrid;28;Madrid
28056;Fresnedillas de la Oliva;13;Comunidad de Madrid;28;Madrid
28057;Fresno de Torote;13;Comunidad de Madrid;28;Madrid
28058;Fuenlabrada;13;Comunidad de Madrid;28;Madrid
28059;Fuente el Saz de Jarama;13;Comunidad de Madrid;28;Madrid
28060;Fuentidueña de Tajo;13;Comunidad de Madrid;28;Madrid
28061;Galapagar;13;Comunidad de Madrid;28;Madrid
28062;Garganta de los Montes;13;Comunidad de Madrid;28;Madrid
28063;Gargantilla del Lozoya y Pinilla de Buitrago;13;Comunidad de Madrid;28;Madrid
28064;Gascones;13;Comunidad de Madrid;28;Madrid
28065;Getafe;13;Comunidad de Madrid;28;Madrid
28066;Griñón;13;Comunidad de Madrid;28;Madrid
28067;Guadalix de la Sierra;13;Comunidad de Madrid;28;Madrid
28068;Guadarrama;13;Comunidad de Madrid;28;Madrid
28069;Hiruela, La;13;Comunidad de Madrid;28;Madrid
28070;Horcajo de la Sierra-Aoslos;13;Comunidad de Madrid;28;Madrid
28071;Horcajuelo de la Sierra;13;Comunidad de Madrid;28;Madrid
28072;Hoyo de Manzanares;13;Comunidad de Madrid;28;Madrid
28073;Humanes de Madrid;13;Comunidad de Madrid;28;Madrid
28074;Leganés;13;Comunidad de Madrid;28;Madrid
28075;Loeches;13;Comunidad de Madrid;28;Madrid
28076;Lozoya;13;Comunidad de Madrid;28;Madrid
28078;Madarcos;13;Comunidad de Madrid;28;Madrid
28079;Madrid;13;Comunidad de Madrid;28;Madrid
28080;Majadahonda;13;Comunidad de Madrid;28;Madrid
28082;Manzanares el Real;13;Comunidad de Madrid;28;Madrid
28083;Meco;13;Comunidad de Madrid;28;Madrid
28084;Mejorada del Campo;13;Comunidad de Madrid;28;Madrid
28085;Miraflores de la Sierra;13;Comunidad de Madrid;28;Madrid
28086;Molar, El;13;Comunidad de Madrid;28;Madrid
28087;Molinos, Los;13;Comunidad de Madrid;28;Madrid
28088;Montejo de la Sierra;13;Comunidad de Madrid;28;Madrid
28089;Moraleja de Enmedio;13;Comunidad de Madrid;28;Madrid
28090;Moralzarzal;13;Comunidad de Madrid;28;Madrid
28091;Morata de Tajuña;13;Comunidad de Madrid;28;Madrid
28092;Móstoles;13;Comunidad de Madrid;28;Madrid
28093;Navacerrada;13;Comunidad de Madrid;28;Madrid
28094;Navalafuente;13;Comunidad de Madrid;28;Madrid
28095;Navalagamella;13;Comunidad de Madrid;28;Madrid
28096;Navalcarnero;13;Comunidad de Madrid;28;Madrid
28097;Navarredonda y San Mamés;13;Comunidad de Madrid;28;Madrid
28099;Navas del Rey;13;Comunidad de Madrid;28;Madrid
28100;Nuevo Baztán;13;Comunidad de Madrid;28;Madrid
28101;Olmeda de las Fuentes;13;Comunidad de Madrid;28;Madrid
28102;Orusco de Tajuña;13;Comunidad de Madrid;28;Madrid
28104;Paracuellos de Jarama;13;Comunidad de Madrid;28;Madrid
28106;Parla;13;Comunidad de Madrid;28;Madrid
28107;Patones;13;Comunidad de Madrid;28;Madrid
28108;Pedrezuela;13;Comunidad de Madrid;28;Madrid
28109;Pelayos de la Presa;13;Comunidad de Madrid;28;Madrid
28110;Perales de Tajuña;13;Comunidad de Madrid;28;Madrid
28111;Pezuela de las Torres;13;Comunidad de Madrid;28;Madrid
28112;Pinilla del Valle;13;Comunidad de Madrid;28;Madrid
28113;Pinto;13;Comunidad de Madrid;28;Madrid
28114;Piñuécar-Gandullas;13;Comunidad de Madrid;28;Madrid
28115;Pozuelo de Alarcón;13;Comunidad de Madrid;28;Madrid
28116;Pozuelo del Rey;13;Comunidad de Madrid;28;Madrid
28117;Prádena del Rincón;13;Comunidad de Madrid;28;Madrid
28118;Puebla de la Sierra;13;Comunidad de Madrid;28;Madrid
28119;Quijorna;13;Comunidad de Madrid;28;Madrid
28120;Rascafría;13;Comunidad de Madrid;28;Madrid
28121;Redueña;13;Comunidad de Madrid;28;Madrid
28122;Ribatejada;13;Comunidad de Madrid;28;Madrid
28123;Rivas-Vaciamadrid;13;Comunidad de Madrid;28;Madrid
28124;Robledillo de la Jara;13;Comunidad de Madrid;28;Madrid
28125;Robledo de Chavela;13;Comunidad de Madrid;28;Madrid
28126;Robregordo;13;Comunidad de Madrid;28;Madrid
28127;Rozas de Madrid, Las;13;Comunidad de Madrid;28;Madrid
28128;Rozas de Puerto Real;13;Comunidad de Madrid;28;Madrid
28129;San Agustín del Guadalix;13;Comunidad de Madrid;28;Madrid
28130;San Fernando de Henares;13;Comunidad de Madrid;28;Madrid
28131;San Lorenzo de El Escorial;13;Comunidad de Madrid;28;Madrid
28132;San Martín de la Vega;13;Comunidad de Madrid;28;Madrid
28133;San Martín de Valdeiglesias;13;Comunidad de Madrid;28;Madrid
28134;San Sebastián de los Reyes;13;Comunidad de Madrid;28;Madrid
28135;Santa María de la Alameda;13;Comunidad de Madrid;28;Madrid
28136;Santorcaz;13;Comunidad de Madrid;28;Madrid
28137;Santos de la Humosa, Los;13;Comunidad de Madrid;28;Madrid
28138;Serna del Monte, La;13;Comunidad de Madrid;28;Madrid
28140;Serranillos del Valle;13;Comunidad de Madrid;28;Madrid
28141;Sevilla la Nueva;13;Comunidad de Madrid;28;Madrid
28143;Somosierra;13;Comunidad de Madrid;28;Madrid
28144;Soto del Real;13;Comunidad de Madrid;28;Madrid
28145;Talamanca de Jarama;13;Comunidad de Madrid;28;Madrid
28146;Tielmes;13;Comunidad de Madrid;28;Madrid
28147;Titulcia;13;Comunidad de Madrid;28;Madrid
28148;Torrejón de Ardoz;13;Comunidad de Madrid;28;Madrid
28149;Torrejón de la Calzada;13;Comunidad de Madrid;28;Madrid
28150;Torrejón de Velasco;13;Comunidad de Madrid;28;Madrid
28151;Torrelaguna;13;Comunidad de Madrid;28;Madrid
28152;Torrelodones;13;Comunidad de Madrid;28;Madrid
28153;Torremocha de Jarama;13;Comunidad de Madrid;28;Madrid
28154;Torres de la Alameda;13;Comunidad de Madrid;28;Madrid
28155;Valdaracete;13;Comunidad de Madrid;28;Madrid
28156;Valdeavero;13;Comunidad de Madrid;28;Madrid
28157;Valdelaguna;13;Comunidad de Madrid;28;Madrid
28158;Valdemanco;13;Comunidad de Madrid;28;Madrid
28159;Valdemaqueda;13;Comunidad de Madrid;28;Madrid
28160;Valdemorillo;13;Comunidad de Madrid;28;Madrid
28161;Valdemoro;13;Comunidad de Madrid;28;Madrid
28162;Valdeolmos-Alalpardo;13;Comunidad de Madrid;28;Madrid
28163;Valdepiélagos;13;Comunidad de Madrid;28;Madrid
28164;Valdetorres de Jarama;13;Comunidad de Madrid;28;Madrid
28165;Valdilecha;13;Comunidad de Madrid;28;Madrid
28166;Valverde de Alcalá;13;Comunidad de Madrid;28;Madrid
28167;Velilla de San Antonio;13;Comunidad de Madrid;28;Madrid
28168;Vellón, El;13;Comunidad de Madrid;28;Madrid
28169;Venturada;13;Comunidad de Madrid;28;Madrid
28170;Villaconejos;13;Comunidad de Madrid;28;Madrid
28171;Villa del Prado;13;Comunidad de Madrid;28;Madrid
28172;Villalbilla;13;Comunidad de Madrid;28;Madrid
28173;Villamanrique de Tajo;13;Comunidad de Madrid;28;Madrid
28174;Villamanta;13;Comunidad de Madrid;28;Madrid
28175;Villamantilla;13;Comunidad de Madrid;28;Madrid
28176;Villanueva de la Cañada;13;Comunidad de Madrid;28;Madrid
28177;Villanueva del Pardillo;13;Comunidad de Madrid;28;Madrid
28178;Villanueva de Perales;13;Comunidad de Madrid;28;Madrid
28179;Villar del Olmo;13;Comunidad de Madrid;28;Madrid
28180;Villarejo de Salvanés;13;Comunidad de Madrid;28;Madrid
28181;Villaviciosa de Odón;13;Comunidad de Madrid;28;Madrid
28182;Villavieja del Lozoya;13;Comunidad de Madrid;28;Madrid
28183;Zarzalejo;13;Comunidad de Madrid;28;Madrid
28901;Lozoyuela-Navas-Sieteiglesias;13;Comunidad de Madrid;28;Madrid
28902;Puentes Viejas;13;Comunidad de Madrid;28;Madrid
28903;Tres Cantos;13;Comunidad de Madrid;28;Madrid
29001;Alameda;1;Andalucía;29;Málaga
29002;Alcaucín;1;Andalucía;29;Málaga
29003;Alfarnate;1;Andalucía;29;Málaga
29004;Alfarnatejo;1;Andalucía;29;Málaga
29005;Algarrobo;1;Andalucía;29;Málaga
29006;Algatocín;1;Andalucía;29;Málaga
29007;Alhaurín de la Torre;1;Andalucía;29;Málaga
29008;Alhaurín el Grande;1;Andalucía;29;Málaga
29009;Almáchar;1;Andalucía;29;Málaga
29010;Almargen;1;Andalucía;29;Málaga
29011;Almogía;1;Andalucía;29;Málaga
29012;Álora;1;Andalucía;29;Málaga
29013;Alozaina;1;Andalucía;29;Málaga
29014;Alpandeire;1;Andalucía;29;Málaga
29015;Antequera;1;Andalucía;29;Málaga
29016;Árchez;1;Andalucía;29;Málaga
29017;Archidona;1;Andalucía;29;Málaga
29018;Ardales;1;Andalucía;29;Málaga
29019;Arenas;1;Andalucía;29;Málaga
29020;Arriate;1;Andalucía;29;Málaga
29021;Atajate;1;Andalucía;29;Málaga
29022;Benadalid;1;Andalucía;29;Málaga
29023;Benahavís;1;Andalucía;29;Málaga
29024;Benalauría;1;Andalucía;29;Málaga
29025;Benalmádena;1;Andalucía;29;Málaga
29026;Benamargosa;1;Andalucía;29;Málaga
29027;Benamocarra;1;Andalucía;29;Málaga
29028;Benaoján;1;Andalucía;29;Málaga
29029;Benarrabá;1;Andalucía;29;Málaga
29030;Borge, El;1;Andalucía;29;Málaga
29031;Burgo, El;1;Andalucía;29;Málaga
29032;Campillos;1;Andalucía;29;Málaga
29033;Canillas de Aceituno;1;Andalucía;29;Málaga
29034;Canillas de Albaida;1;Andalucía;29;Málaga
29035;Cañete la Real;1;Andalucía;29;Málaga
29036;Carratraca;1;Andalucía;29;Málaga
29037;Cartajima;1;Andalucía;29;Málaga
29038;Cártama;1;Andalucía;29;Málaga
29039;Casabermeja;1;Andalucía;29;Málaga
29040;Casarabonela;1;Andalucía;29;Málaga
29041;Casares;1;Andalucía;29;Málaga
29042;Coín;1;Andalucía;29;Málaga
29043;Colmenar;1;Andalucía;29;Málaga
29044;Comares;1;Andalucía;29;Málaga
29045;Cómpeta;1;Andalucía;29;Málaga
29046;Cortes de la Frontera;1;Andalucía;29;Málaga
29047;Cuevas Bajas;1;Andalucía;29;Málaga
29048;Cuevas del Becerro;1;Andalucía;29;Málaga
29049;Cuevas de San Marcos;1;Andalucía;29;Málaga
29050;Cútar;1;Andalucía;29;Málaga
29051;Estepona;1;Andalucía;29;Málaga
29052;Faraján;1;Andalucía;29;Málaga
29053;Frigiliana;1;Andalucía;29;Málaga
29054;Fuengirola;1;Andalucía;29;Málaga
29055;Fuente de Piedra;1;Andalucía;29;Málaga
29056;Gaucín;1;Andalucía;29;Málaga
29057;Genalguacil;1;Andalucía;29;Málaga
29058;Guaro;1;Andalucía;29;Málaga
29059;Humilladero;1;Andalucía;29;Málaga
29060;Igualeja;1;Andalucía;29;Málaga
29061;Istán;1;Andalucía;29;Málaga
29062;Iznate;1;Andalucía;29;Málaga
29063;Jimera de Líbar;1;Andalucía;29;Málaga
29064;Jubrique;1;Andalucía;29;Málaga
29065;Júzcar;1;Andalucía;29;Málaga
29066;Macharaviaya;1;Andalucía;29;Málaga
29067;Málaga;1;Andalucía;29;Málaga
29068;Manilva;1;Andalucía;29;Málaga
29069;Marbella;1;Andalucía;29;Málaga
29070;Mijas;1;Andalucía;29;Málaga
29071;Moclinejo;1;Andalucía;29;Málaga
29072;Mollina;1;Andalucía;29;Málaga
29073;Monda;1;Andalucía;29;Málaga
29074;Montejaque;1;Andalucía;29;Málaga
29075;Nerja;1;Andalucía;29;Málaga
29076;Ojén;1;Andalucía;29;Málaga
29077;Parauta;1;Andalucía;29;Málaga
29079;Periana;1;Andalucía;29;Málaga
29080;Pizarra;1;Andalucía;29;Málaga
29081;Pujerra;1;Andalucía;29;Málaga
29082;Rincón de la Victoria;1;Andalucía;29;Málaga
29083;Riogordo;1;Andalucía;29;Málaga
29084;Ronda;1;Andalucía;29;Málaga
29085;Salares;1;Andalucía;29;Málaga
29086;Sayalonga;1;Andalucía;29;Málaga
29087;Sedella;1;Andalucía;29;Málaga
29088;Sierra de Yeguas;1;Andalucía;29;Málaga
29089;Teba;1;Andalucía;29;Málaga
29090;Tolox;1;Andalucía;29;Málaga
29091;Torrox;1;Andalucía;29;Málaga
29092;Totalán;1;Andalucía;29;Málaga
29093;Valle de Abdalajís;1;Andalucía;29;Málaga
29094;Vélez-Málaga;1;Andalucía;29;Málaga
29095;Villanueva de Algaidas;1;Andalucía;29;Málaga
29096;Villanueva del Rosario;1;Andalucía;29;Málaga
29097;Villanueva del Trabuco;1;Andalucía;29;Málaga
29098;Villanueva de Tapia;1;Andalucía;29;Málaga
29099;Viñuela;1;Andalucía;29;Málaga
29100;Yunquera;1;Andalucía;29;Málaga
29901;Torremolinos;1;Andalucía;29;Málaga
29902;Villanueva de la Concepción;1;Andalucía;29;Málaga
30001;Abanilla;15;Murcia (Región de);30;Murcia
30002;Abarán;15;Murcia (Región de);30;Murcia
30003;Águilas;15;Murcia (Región de);30;Murcia
30004;Albudeite;15;Murcia (Región de);30;Murcia
30005;Alcantarilla;15;Murcia (Región de);30;Murcia
30006;Aledo;15;Murcia (Región de);30;Murcia
30007;Alguazas;15;Murcia (Región de);30;Murcia
30008;Alhama de Murcia;15;Murcia (Región de);30;Murcia
30009;Archena;15;Murcia (Región de);30;Murcia
30010;Beniel;15;Murcia (Región de);30;Murcia
30011;Blanca;15;Murcia (Región de);30;Murcia
30012;Bullas;15;Murcia (Región de);30;Murcia
30013;Calasparra;15;Murcia (Región de);30;Murcia
30014;Campos del Río;15;Murcia (Región de);30;Murcia
30015;Caravaca de la Cruz;15;Murcia (Región de);30;Murcia
30016;Cartagena;15;Murcia (Región de);30;Murcia
30017;Cehegín;15;Murcia (Región de);30;Murcia
30018;Ceutí;15;Murcia (Región de);30;Murcia
30019;Cieza;15;Murcia (Región de);30;Murcia
30020;Fortuna;15;Murcia (Región de);30;Murcia
30021;Fuente Álamo de Murcia;15;Murcia (Región de);30;Murcia
30022;Jumilla;15;Murcia (Región de);30;Murcia
30023;Librilla;15;Murcia (Región de);30;Murcia
30024;Lorca;15;Murcia (Región de);30;Murcia
30025;Lorquí;15;Murcia (Región de);30;Murcia
30026;Mazarrón;15;Murcia (Región de);30;Murcia
30027;Molina de Segura;15;Murcia (Región de);30;Murcia
30028;Moratalla;15;Murcia (Región de);30;Murcia
30029;Mula;15;Murcia (Región de);30;Murcia
30030;Murcia;15;Murcia (Región de);30;Murcia
30031;Ojós;15;Murcia (Región de);30;Murcia
30032;Pliego;15;Murcia (Región de);30;Murcia
30033;Puerto Lumbreras;15;Murcia (Región de);30;Murcia
30034;Ricote;15;Murcia (Región de);30;Murcia
30035;San Javier;15;Murcia (Región de);30;Murcia
30036;San Pedro del Pinatar;15;Murcia (Región de);30;Murcia
30037;Torre-Pacheco;15;Murcia (Región de);30;Murcia
30038;Torres de Cotillas, Las;15;Murcia (Región de);30;Murcia
30039;Totana;15;Murcia (Región de);30;Murcia
30040;Ulea;15;Murcia (Región de);30;Murcia
30041;Unión, La;15;Murcia (Región de);30;Murcia
30042;Villanueva del Río Segura;15;Murcia (Región de);30;Murcia
30043;Yecla;15;Murcia (Región de);30;Murcia
30901;Santomera;15;Murcia (Región de);30;Murcia
30902;Alcázares, Los;15;Murcia (Región de);30;Murcia
31001;Abáigar;16;Navarra (Comunidad Foral de);31;Navarra
31002;Abárzuza/Abartzuza;16;Navarra (Comunidad Foral de);31;Navarra
31003;Abaurregaina/Abaurrea Alta;16;Navarra (Comunidad Foral de);31;Navarra
31004;Abaurrepea/Abaurrea Baja;16;Navarra (Comunidad Foral de);31;Navarra
31005;Aberin;16;Navarra (Comunidad Foral de);31;Navarra
31006;Ablitas;16;Navarra (Comunidad Foral de);31;Navarra
31007;Adiós;16;Navarra (Comunidad Foral de);31;Navarra
31008;Aguilar de Codés;16;Navarra (Comunidad Foral de);31;Navarra
31009;Aibar/Oibar;16;Navarra (Comunidad Foral de);31;Navarra
31010;Altsasu/Alsasua;16;Navarra (Comunidad Foral de);31;Navarra
31011;Allín/Allin;16;Navarra (Comunidad Foral de);31;Navarra
31012;Allo;16;Navarra (Comunidad Foral de);31;Navarra
31013;Améscoa Baja;16;Navarra (Comunidad Foral de);31;Navarra
31014;Ancín/Antzin;16;Navarra (Comunidad Foral de);31;Navarra
31015;Andosilla;16;Navarra (Comunidad Foral de);31;Navarra
31016;Ansoáin/Antsoain;16;Navarra (Comunidad Foral de);31;Navarra
31017;Anue;16;Navarra (Comunidad Foral de);31;Navarra
31018;Añorbe;16;Navarra (Comunidad Foral de);31;Navarra
31019;Aoiz/Agoitz;16;Navarra (Comunidad Foral de);31;Navarra
31020;Araitz;16;Navarra (Comunidad Foral de);31;Navarra
31021;Aranarache/Aranaratxe;16;Navarra (Comunidad Foral de);31;Navarra
31022;Arantza;16;Navarra (Comunidad Foral de);31;Navarra
31023;Aranguren;16;Navarra (Comunidad Foral de);31;Navarra
31024;Arano;16;Navarra (Comunidad Foral de);31;Navarra
31025;Arakil;16;Navarra (Comunidad Foral de);31;Navarra
31026;Aras;16;Navarra (Comunidad Foral de);31;Navarra
31027;Arbizu;16;Navarra (Comunidad Foral de);31;Navarra
31028;Arce/Artzi;16;Navarra (Comunidad Foral de);31;Navarra
31029;Arcos, Los;16;Navarra (Comunidad Foral de);31;Navarra
31030;Arellano;16;Navarra (Comunidad Foral de);31;Navarra
31031;Areso;16;Navarra (Comunidad Foral de);31;Navarra
